id_produto,categoria,tamanho_nome,tamanho_descricao,quantidade_fotos,peso_g,comprimento_cm,altura_cm,largura_cm
e4e81849dd9ccdefe1e7398792a6a4b4,moveis_decoracao,58.0,2432.0,2.0,3000,69,11,11
e857bc338b00787f1a6c91938412823b,ferramentas_jardim,58.0,1487.0,6.0,300,18,6,20
b8762d562d810c2f8d7ad7e9c12957be,utilidades_domesticas,38.0,130.0,1.0,350,20,45,20
a427f68e3f088a7063c2c577537076fb,automotivo,40.0,987.0,4.0,1375,32,30,28
e7fc1ef546b0bee1bc3855405eee65ea,bebes,36.0,976.0,2.0,250,23,11,17
b188dcf56044f0301917cd129630fd14,bebes,57.0,833.0,4.0,5300,40,10,40
b4b41230d7134dd767bc903a9c773f18,moveis_decoracao,24.0,292.0,7.0,10700,100,55,16
d00c845d98a49bda7c00543fa86d2540,esporte_lazer,53.0,674.0,1.0,400,21,19,19
e4ca5b20cfe1a020e15e36fe14e880ee,eletronicos,46.0,331.0,1.0,125,20,13,18
a88f259a7833d566eb11c414d2011dc0,utilidades_domesticas,39.0,972.0,2.0,500,20,20,20
c71a9c53596bf311acd9e298a0b3dc42,eletronicos,60.0,225.0,1.0,167,21,9,14
99dd027298fab106f907e554d5378825,papelaria,51.0,286.0,3.0,100,20,20,20
b9ca577f48894c59a9677f895f9a44bc,livros_interesse_geral,54.0,582.0,5.0,1350,36,26,16
c19d5ba108c34b8255cf9a524da92bc4,informatica_acessorios,40.0,413.0,5.0,150,16,16,20
e4ad97ce352e46bebac92018f6ed976d,papelaria,51.0,205.0,2.0,7750,28,55,37
96d76d5a8ce6f19b3072a336fa1aae49,beleza_saude,51.0,389.0,2.0,250,16,10,16
c41cb239626c439032c226463d082c9c,moveis_escritorio,35.0,2524.0,1.0,16100,58,28,58
c83cd797bc7742a94927dfce4efff001,esporte_lazer,55.0,2173.0,5.0,2100,80,8,15
c0cd5acdd53e22c35108d81c51a0c158,cool_stuff,56.0,125.0,1.0,1300,20,20,40
b347f323a4bc9487c03bdf98ccdfa8f0,telefonia,59.0,1165.0,2.0,550,25,20,20
f77f20c1a1388be25a28915996991f97,moveis_decoracao,43.0,1719.0,4.0,900,53,8,11
b046edc1f57292dfae7c3fa60d30ccc1,informatica_acessorios,47.0,492.0,1.0,250,18,9,16
e95fb3a80ca294f39de925b6428f3a32,cama_mesa_banho,29.0,263.0,1.0,1300,33,9,38
b59b5899ecf4bcc294a72fdd48adaa94,telefonia,55.0,419.0,3.0,225,17,6,13
ce846b23f06e1c42afbc68efc1d35b82,cama_mesa_banho,58.0,636.0,1.0,1400,16,10,16
dd1d87b703e4d762b3ecbb5146295361,automotivo,41.0,266.0,1.0,279,15,10,17
9b79fa6654cc0c0440fa9a1f52d2f248,perfumaria,59.0,1295.0,2.0,600,19,9,14
ed63424b3f5b4d29c94bbb3d965240f5,perfumaria,34.0,1138.0,1.0,150,17,13,12
b2572a992f6ea1d1a7eb518d54e64620,moveis_decoracao,26.0,669.0,4.0,3600,26,24,50
df5a9191c2465bb6f8538b6b3371e019,cama_mesa_banho,56.0,1237.0,3.0,663,31,6,31
bfea93163f55ed2b752b71963493ded8,construcao_ferramentas_iluminacao,48.0,538.0,2.0,2700,20,16,37
f9259c9e7c0f12c70f7a81409680a5ff,esporte_lazer,45.0,407.0,2.0,925,52,21,33
99993da1a1a645e779c9b8ab09b09f30,automotivo,60.0,703.0,6.0,7575,56,11,32
fe644da1135fedca6aa0bf794fab71be,cama_mesa_banho,50.0,382.0,2.0,3100,47,21,41
b0ee5b44e0d84e8112aba1492bab0a60,pet_shop,20.0,870.0,1.0,520,16,11,11
b823551434fcf1d7f42527b9cc0b36b7,fashion_bolsas_e_acessorios,44.0,1359.0,2.0,150,16,2,11
af98356c2ad46bed20c994d7102260d7,cama_mesa_banho,60.0,296.0,1.0,14600,50,30,40
a7aa202585393c58cb1351de084b4dbc,audio,60.0,882.0,1.0,400,21,7,11
90887320b08d184abea26df9426a01e9,construcao_ferramentas_construcao,58.0,338.0,1.0,1450,20,8,20
e5be5333cb5acab251c28955c22b9fbd,utilidades_domesticas,43.0,530.0,3.0,1050,25,10,36
d8d1550e51037a51a94b377c8361d637,beleza_saude,54.0,2058.0,5.0,500,30,17,30
ec53d5cd09b1dd78aa48a7d076fc51b1,alimentos,58.0,1316.0,1.0,75,18,13,16
b8fbd66f1621afeb9c510b4b9705a5b9,bebes,56.0,2135.0,3.0,1500,42,22,37
dad26ceb001cd2ad238e30d744bd9aa2,esporte_lazer,47.0,2554.0,3.0,1000,30,20,20
baf95b82c2638f006cec87098e8b1023,moveis_decoracao,59.0,2064.0,4.0,5400,85,10,40
969658926980bc36e0ed615132724ac7,automotivo,53.0,610.0,1.0,210,21,17,23
c6e4e4c07bcb50a1dc0d54fbbb7ebbe7,eletrodomesticos,57.0,65.0,1.0,700,38,35,38
d728859ed699df890281fe11d7b81673,beleza_saude,46.0,490.0,1.0,537,24,14,18
b60856ce32d90658dbf99b9485327c25,eletronicos,40.0,429.0,1.0,150,25,7,16
9d60109d64bee97e7112ea96e57992dc,fashion_bolsas_e_acessorios,24.0,417.0,2.0,400,16,12,16
c779ecde09b3c3f75e0ed112fecd07c3,ferramentas_jardim,60.0,1543.0,2.0,20650,33,20,100
982a0a294a593c7489a1a0a616b5e7c6,utilidades_domesticas,30.0,596.0,1.0,880,16,25,23
b6106bf3d09b8fdd33c3a9559da43145,moveis_sala,57.0,725.0,1.0,30000,48,52,75
d0ff65b2782e494c2c5b66e19a6e2902,moveis_decoracao,52.0,253.0,2.0,661,26,20,30
fc8b21a0fa8ae9622a79bd557b380961,audio,60.0,905.0,2.0,350,16,16,11
972f43585f3080ef953aed0609cb416c,informatica_acessorios,51.0,223.0,2.0,817,16,10,15
9a858b9c47bfc94a3b1548364f9324ac,pet_shop,60.0,872.0,1.0,200,16,7,11
f18f40e6344e72cfd537f21d9745e8cc,moveis_decoracao,63.0,877.0,1.0,30000,61,70,65
9cfe1073092d13dbee42c8348924c118,esporte_lazer,49.0,317.0,1.0,300,21,26,21
e074a9475a45986522446e523ec06686,cool_stuff,57.0,748.0,1.0,4315,55,13,34
fdd6cd13962a20732851bc7cefd37549,cama_mesa_banho,53.0,190.0,1.0,350,36,4,25
cbcf718a3400ee5b15ac8d78559e6bb6,beleza_saude,50.0,878.0,1.0,350,19,12,13
93d8b11d613a563f5a26212282bb145e,moveis_decoracao,60.0,1629.0,1.0,400,16,2,11
e2233eb95758086f30d2d918b76dbeca,moveis_decoracao,60.0,2059.0,3.0,3000,69,11,11
b7538ba9e18ac05ea16d53aea0867f24,cama_mesa_banho,58.0,686.0,1.0,10550,45,35,40
eebf94b514dfad1c44c4f066a94fb732,cama_mesa_banho,56.0,487.0,1.0,1200,50,16,44
fb4363c293445382596484ff01de78bc,relogios_presentes,31.0,557.0,1.0,430,21,14,16
900a1000340c354f62ee5f07f3a080ac,ferramentas_jardim,51.0,860.0,2.0,1300,30,30,30
a888ac66042ddd2f1ecb410941c0db49,utilidades_domesticas,58.0,355.0,2.0,2000,25,5,25
d2fdf77a5b302a3adfb145131a217f2e,cama_mesa_banho,48.0,486.0,3.0,1000,45,15,35
c28d0e4df4c6507137950f31b9bed1dd,construcao_ferramentas_construcao,58.0,721.0,3.0,8250,48,14,47
a177ae30ef17394975b58f6d5883a56f,pet_shop,47.0,725.0,6.0,14150,45,20,35
dbc7aaf61b2639b1f282509ff1349bec,eletrodomesticos,52.0,220.0,3.0,300,27,15,17
9a5393d4713520f3751a62e79de3dfbe,automotivo,55.0,105.0,4.0,7600,45,14,18
ce473625077f1b15bb6e73b9d0354666,moveis_decoracao,55.0,288.0,4.0,1200,55,20,25
b69eb25e3a4def8e9cddee18712e0c5e,cool_stuff,59.0,993.0,5.0,7750,34,33,33
9407fd9807ea10c6e90e0331c34f0f14,fashion_bolsas_e_acessorios,38.0,801.0,1.0,100,16,5,16
9a1497459e5fa13235a83d67111a8e7b,cama_mesa_banho,54.0,687.0,2.0,950,32,5,30
aab4ed0a026e2f1d486ff1556e12b7e7,esporte_lazer,52.0,487.0,5.0,600,35,8,25
d47b66f4d980a10ae5c5aa2222928741,beleza_saude,34.0,1425.0,1.0,717,31,15,22
b514de4b3d95c155ea6535df020af4b5,moveis_decoracao,37.0,471.0,1.0,700,20,20,20
933f4f76eae38d2a97ecfb7c6355f0bc,beleza_saude,58.0,998.0,3.0,633,32,17,16
cd3835370fe681dd37af664b5f84d88e,pet_shop,48.0,510.0,2.0,650,45,10,25
c400ab88cf8df22f426e5f205bd0a755,utilidades_domesticas,63.0,1459.0,4.0,2000,16,16,16
af3da1cd239d042efbbf8100b9ef2156,beleza_saude,40.0,476.0,1.0,400,16,20,15
ad2037645597db38527fe3afbe226af2,bebidas,48.0,886.0,2.0,850,22,17,17
ac946196783ec18b207ead8a00d3f5c4,bebes,39.0,740.0,3.0,167,21,15,15
8eae309a711208a0e5e41e110cddb1ee,bebidas,40.0,345.0,1.0,2200,16,32,11
dfb1a850d59b126de9fa01dcde19b43d,brinquedos,49.0,949.0,3.0,600,20,25,25
9b564ab4807c6c00dcc56a91c5e1c8a3,,,,,550,22,22,22
de9e51e0f1279f42d5b0a82642bfa78a,sinalizacao_e_seguranca,60.0,1558.0,3.0,1550,26,27,21
cd98dfe8c9e4a7e14da489ba34f3a845,utilidades_domesticas,35.0,612.0,3.0,300,40,5,40
c43bdc444e037ff4f6c4c6e307063572,utilidades_domesticas,59.0,754.0,1.0,30000,60,46,43
f142a5ca78eb112cafbcf29f9a43eca7,telefonia,58.0,298.0,1.0,50,20,20,20
eaf2df1ba085ead0c130576b6ad37b2c,cama_mesa_banho,63.0,643.0,1.0,1600,38,7,28
979473e8af1d4eaf4b889a0ba32834ce,cama_mesa_banho,54.0,559.0,1.0,1050,16,10,16
d1200350f8bc6cb9912779929193c5a0,bebes,56.0,1397.0,6.0,13575,73,83,40
af322f53ac46d23069c8ce5a98632cd7,bebes,49.0,375.0,6.0,200,29,7,16
ca165220cdeb3367ea870193baf4a7cd,pet_shop,60.0,367.0,5.0,1600,40,17,40
fac21a1c91c8001793435c475fa7f032,musica,58.0,490.0,3.0,250,24,12,20
8e62a6c85ba7c71b607e8e7fdcefe109,utilidades_domesticas,59.0,1053.0,4.0,550,16,8,11
bc75afcd6671acc797fb53a6835c83c8,automotivo,47.0,406.0,1.0,1100,40,30,11
f7c98cd8b2d4d3b9a2d1322721e60a5a,construcao_ferramentas_iluminacao,58.0,2025.0,1.0,3200,18,23,25
d84895a804248d73a16480c0b2e18604,esporte_lazer,47.0,527.0,1.0,1150,26,25,23
dbd91d7511ed7f4e61be3a191082644e,perfumaria,39.0,586.0,1.0,567,20,13,16
f67f7aa7e27d08018022abb4bdc90a38,cama_mesa_banho,54.0,133.0,3.0,750,32,9,24
e1c6e79822274bf6763eb127ea3a15ed,moveis_decoracao,63.0,1703.0,1.0,700,60,11,11
fb34a3bfc66ae09f045f9613fdb7bb5c,,,,,600,39,8,15
aa6746e94490239d3d9ee6ab89779aba,eletroportateis,37.0,90.0,1.0,500,16,35,25
943c812216923e4244e83099e0c62a08,beleza_saude,59.0,1912.0,4.0,1000,16,27,25
cad2db5e318d7283a234c517b2f28a42,cama_mesa_banho,60.0,259.0,1.0,1600,30,5,30
8cd9fd2917c6e1b0f29acae309d564fe,malas_acessorios,45.0,223.0,1.0,800,47,10,32
9bc0b0cf5d074be7d532d216a92ec874,moveis_cozinha_area_de_servico_jantar_e_jardim,60.0,660.0,3.0,30000,46,90,46
af9286fea546444115e891fd9dcce117,moveis_decoracao,29.0,330.0,8.0,200,16,16,16
a60473775ca8f0337ed9af1b1f55ede1,moveis_decoracao,63.0,254.0,2.0,2250,48,12,40
de5ce39f07b1fee65546f145ae25e3be,automotivo,46.0,183.0,3.0,306,28,15,15
9c80faf015584ca6ea94e6d59148c4a8,brinquedos,46.0,523.0,2.0,11200,70,30,30
aa56ab71ba080a7d38971fc64e9cb732,cama_mesa_banho,55.0,447.0,1.0,400,16,10,16
bfe7e7ae5f1ec626a4a85d98712bbbb9,instrumentos_musicais,59.0,755.0,2.0,1450,20,15,90
e8c389b93037dc27ba9eb2b1270ad55c,utilidades_domesticas,48.0,1544.0,1.0,9750,30,48,27
ebf994c2e4f532cfcdd500a64af8b69a,utilidades_domesticas,52.0,463.0,6.0,700,28,20,28
abc3432ff825d8e524db1d4eac6d2099,telefonia,54.0,713.0,4.0,150,17,10,13
a319b66ab6cabbb2810942860c1c8a3c,construcao_ferramentas_construcao,46.0,3072.0,1.0,2300,16,19,24
cdd914e78124a73cc28a165cfc4a0bbc,livros_tecnicos,34.0,1580.0,1.0,1800,29,3,21
c710abcf9c3ea4959107590f2c5bf6e6,esporte_lazer,41.0,194.0,1.0,200,25,20,20
bf35317e81a1e1477a2256328bce9e9f,perfumaria,53.0,1580.0,2.0,300,16,10,20
f74fae536818c7dea74d1e3d629fbbc7,esporte_lazer,59.0,1694.0,1.0,3000,85,15,23
c4a45b9505564b0de1ff3e79062cffd8,moveis_decoracao,56.0,282.0,1.0,1100,45,8,35
9d9e4204b9eea9b05299d1a3e91986c5,beleza_saude,36.0,1343.0,1.0,350,20,15,15
b861b1b731a9102704784b9912aca82a,,,,,850,37,6,35
bf0fb54ca0888fce3109ad83c00617c4,beleza_saude,51.0,379.0,1.0,500,16,18,16
f282b8032570cf3ce692b8ea7e1b6c53,bebes,40.0,470.0,2.0,8350,44,32,35
9fcd84cb1ac702e68624e3df2f1a4d46,bebes,55.0,1183.0,1.0,550,17,6,12
95f04ee255992d18cec1e3df22f82a6b,esporte_lazer,56.0,359.0,2.0,700,30,15,25
ff90ba6020fbb7d7f56613e213e9dc57,automotivo,55.0,659.0,1.0,3400,62,9,62
b7f5de8962f94f1504be9f58b40a502a,esporte_lazer,28.0,694.0,1.0,1300,29,13,19
f05360c6dc6802b210e182b40509fd15,esporte_lazer,42.0,345.0,1.0,283,18,16,16
f84d16882251975d1c1d1c64d551c330,automotivo,40.0,1006.0,2.0,5700,97,3,47
bc4c74766d34e4f4f9b803e75d1e689d,relogios_presentes,55.0,570.0,1.0,320,17,10,12
c74a37316ea4fc5a410fc4ff2429a048,relogios_presentes,51.0,1088.0,2.0,450,16,11,12
f663f7a6fc390011dd15492f14205573,beleza_saude,52.0,556.0,2.0,300,16,12,12
a5a96bde429831b98e34353c0645a103,informatica_acessorios,54.0,816.0,4.0,3950,20,12,20
bf3a3366c9e0b1f5e8de3447d79c19dd,pet_shop,56.0,1795.0,4.0,1250,30,10,18
cbb698a524aa75c4c6c9248368ebba55,cama_mesa_banho,52.0,294.0,1.0,16100,50,30,45
d1a7965ac8d6ae62c9c1984434227cb6,informatica_acessorios,45.0,663.0,2.0,1100,30,30,20
b425dc9d3b678699e36a62753d0f51a2,esporte_lazer,47.0,558.0,1.0,969,24,22,17
bfbb69c5813c20a95466cc03a1274efd,cama_mesa_banho,52.0,286.0,1.0,1400,45,15,35
e6c6f1449d623d6f5d534e64064b8dd3,utilidades_domesticas,38.0,206.0,1.0,250,18,11,13
ee9fa20ef71389d9840475debed60d82,cama_mesa_banho,49.0,190.0,1.0,970,37,10,30
eb1c2951b5beaa83e9a1ad096c9a2b0d,telefonia,55.0,463.0,2.0,150,19,4,11
a39d32adaf8a947212a35a42597b958e,informatica_acessorios,55.0,501.0,1.0,300,16,16,16
b03d643b91ddef4385e8124891b237eb,bebes,57.0,802.0,3.0,1850,36,31,19
ae7893ab2f9eec6630b5098e6362adc2,bebes,27.0,92.0,2.0,5600,25,37,36
bfa3d6cdc62f90365c2a895263e371a0,cama_mesa_banho,45.0,892.0,1.0,1000,35,8,35
e68953b4a25cddae1b8ead360800fffc,relogios_presentes,46.0,294.0,1.0,750,16,6,11
980036ff323e235a27b7999d343a8990,cool_stuff,33.0,703.0,9.0,600,16,9,11
da1b02f306fa97908dcdcb07c854aba6,brinquedos,51.0,1223.0,1.0,250,17,15,12
e17f3829efe631232dabc33c6ab9109f,automotivo,60.0,651.0,5.0,6875,64,5,39
ef95321bde02d8afc3f4c298e9f4e6d1,brinquedos,51.0,587.0,5.0,16100,56,76,27
96ce4ff64224301c9da1dd92fa9551fa,utilidades_domesticas,58.0,1249.0,1.0,19050,43,79,41
c8149e3fab6a8301cf95e285e2c5bbaf,relogios_presentes,36.0,289.0,1.0,717,18,11,13
e63cb7bb4e916e643c1d4785da2b2846,beleza_saude,43.0,1964.0,1.0,12950,41,64,37
f9a1a72d4069bf9570e29b9c620bef07,,,,,700,17,10,16
9fe9a0df683befa474d984548f5e8f3b,esporte_lazer,40.0,385.0,2.0,250,23,23,23
8d5bbc001d7ef91744f07fecab6681d3,esporte_lazer,59.0,886.0,4.0,475,33,17,33
c7396c42f79c6c1d83da76a1465dde73,fashion_bolsas_e_acessorios,29.0,806.0,1.0,100,16,5,16
fbce52c4e7a3898c2ade51f177f77012,ferramentas_jardim,25.0,795.0,4.0,207,17,8,12
bbe3b0d92d0f801c389a08e8b1895770,fashion_bolsas_e_acessorios,28.0,362.0,3.0,300,18,11,14
d39aa436f0e832d11f2ea052ef6bc77a,perfumaria,36.0,200.0,2.0,300,26,12,18
e5658bcc41cb5f1d1a0b3bde488c2f98,cama_mesa_banho,42.0,230.0,1.0,1300,38,7,31
eaf932b5c1084510c0db4ab4b721fd97,construcao_ferramentas_seguranca,36.0,991.0,2.0,300,20,20,20
e91ff7c20ffce75705b28b2a7e7586f1,beleza_saude,38.0,2142.0,2.0,2300,36,18,27
c4e5ffa25998bab21ddca0d28448435f,informatica_acessorios,49.0,638.0,1.0,1075,25,10,25
f2dd3514de2473108a6e631aa3f87905,relogios_presentes,42.0,693.0,2.0,500,16,16,16
f890ca4c2a406d04b85f3e33c425213d,relogios_presentes,42.0,263.0,1.0,575,16,14,14
be751484da30a0a6f7ded2b640ee091c,casa_construcao,58.0,1304.0,1.0,450,30,6,19
ebf5a1e0cf87ae9837d87ab93d47a46b,,,,,450,25,25,25
ec2f95440d5e5376e3a25c8106f5ba76,audio,27.0,1479.0,2.0,300,20,16,16
e19ed24240b0a59787d78d68f6dded7b,cool_stuff,57.0,946.0,3.0,400,26,11,12
afe60f026d04f54945ecf4c085eff7f5,informatica_acessorios,56.0,235.0,1.0,633,26,13,12
906d93d08e875d127239f1fcb1561500,bebes,57.0,953.0,4.0,984,49,28,18
c2a9a78ad1d9a0546b72e6889c999e75,livros_interesse_geral,55.0,2016.0,1.0,250,16,22,15
a85151563aa02b1def83c9ac2f17e439,pet_shop,54.0,1069.0,2.0,6700,50,20,40
9ca3b0037aaf1552f3d9d29dc471e0d1,moveis_decoracao,40.0,284.0,3.0,9300,25,64,25
c50ca07e9e4db9ea5011f06802c0aea0,beleza_saude,59.0,1782.0,1.0,125,25,14,18
c98e85b5ade7e2b6ebf0c0435334965f,industria_comercio_e_negocios,54.0,434.0,3.0,350,19,12,14
aa48e6651ff3cf9a7dfbaadd40a86af4,ferramentas_jardim,59.0,580.0,1.0,1550,27,16,34
bb6b6e173472747c5b94c0b72c4fe56c,relogios_presentes,55.0,626.0,2.0,250,16,11,11
cd367ee6a20bd1854d06fb6c41477fcd,esporte_lazer,46.0,483.0,4.0,510,16,15,17
a7e3c4e94e2cdb8acd51459762d4c263,perfumaria,45.0,3869.0,1.0,500,16,2,11
bbde277e9acc929e96d1ecb114f3342c,construcao_ferramentas_construcao,60.0,260.0,2.0,200,20,5,20
ac9fba4745c7352cc4038631be412f70,relogios_presentes,59.0,358.0,1.0,425,24,5,22
b7545fcb6846edbe119f90a80889b31d,cama_mesa_banho,55.0,284.0,1.0,5550,45,15,35
fd1446e03cb63518fdc2d2e91f6208b2,papelaria,53.0,175.0,5.0,250,24,7,14
9c338bc8b9621f8401b46dbd8392ffbb,utilidades_domesticas,60.0,2272.0,3.0,12800,63,37,29
dc36a7859b743d8610a2bbbaea26ece9,moveis_colchao_e_estofado,29.0,2073.0,2.0,2500,41,21,21
9881e1d8024c8459494c134d29a42cd8,cama_mesa_banho,55.0,3799.0,5.0,1700,33,12,33
e87c931c62c20f4b62ea85af5e22538a,cama_mesa_banho,54.0,683.0,1.0,833,29,2,28
92c7ec84190a13612cae0baf13804b23,cama_mesa_banho,42.0,747.0,1.0,2000,37,15,26
acd9158ab2b1e11e035c8a40115dcf0f,pet_shop,34.0,477.0,2.0,2300,40,12,45
c7208c176705ee9e839f9ada9401d4c6,utilidades_domesticas,53.0,601.0,2.0,350,34,12,16
9c204ffd5c81fc50cecadd18f222d091,cama_mesa_banho,56.0,3843.0,6.0,2555,55,17,48
d578aee40a4952269523e4295839781f,brinquedos,52.0,415.0,4.0,500,30,30,30
ec5b3c8bb77ad22278f6e9d719a83de3,casa_conforto_2,46.0,348.0,1.0,700,65,18,28
b8d33fa8d1aa09f4adaf070e0db3a5d9,automotivo,57.0,905.0,1.0,300,20,15,15
c105ffe5631ecf052dd611db3693968f,perfumaria,22.0,438.0,1.0,300,16,16,16
b0d541ceb681bc48e1d5994bb7d8c9de,automotivo,37.0,913.0,3.0,7600,56,15,15
b03e4fe0eee3e4b3cfa75f8f66507e22,casa_conforto,58.0,217.0,3.0,6700,50,20,40
91d61438eb9c4168814ac58103174e40,telefonia,33.0,315.0,3.0,90,19,3,11
8db26005b17d1f7e2e8b3ab829051790,informatica_acessorios,39.0,837.0,1.0,138,16,13,14
b4fc7e84dcaf2fcf3edb234e30362929,esporte_lazer,55.0,3876.0,1.0,1300,22,27,22
dec0886d6479d5bdb56d856c501e01c2,malas_acessorios,60.0,295.0,2.0,875,16,46,38
a4536c45a6f0c22f312adde45e06ec13,papelaria,48.0,136.0,1.0,550,29,13,12
d41fdddc347b82c2904b477df7fcea9e,moveis_decoracao,52.0,299.0,1.0,14000,45,45,50
f42b9984802c040f88ec840b26681c94,brinquedos,29.0,761.0,1.0,500,30,5,33
b1c565d4fde909a6a6a318c1442b0288,utilidades_domesticas,57.0,601.0,2.0,150,25,20,35
93ad397044e27dfead96813e2f895acd,relogios_presentes,48.0,445.0,3.0,400,16,10,17
fa642cf83fd321da8ff421fe2915ee75,beleza_saude,60.0,168.0,1.0,250,20,10,12
9934888916de3bff6437a425052717a0,automotivo,47.0,561.0,1.0,300,20,20,20
b10eba910a974df70b8a12d0665cdb9e,cama_mesa_banho,46.0,246.0,1.0,550,51,4,41
da7da0c2d3f2dbb32bee4ad3cf467fc6,ferramentas_jardim,57.0,267.0,2.0,100,17,7,12
914bbf1d7b288975a3a7ad2d004f7c3d,brinquedos,20.0,406.0,1.0,1410,31,39,36
b584631619ac89eaee030b2be33f5b6d,relogios_presentes,29.0,712.0,1.0,477,16,11,13
c2ad928095a0d199c4d44b2194119ce2,papelaria,52.0,298.0,1.0,200,16,6,11
c006d1427332464b79808bd9dfaec943,moveis_decoracao,36.0,252.0,1.0,500,16,34,34
a4f025732d994e8a34d695a45282f299,moveis_decoracao,55.0,254.0,2.0,1700,50,2,40
f619f125af192e28da946f3382e783a6,esporte_lazer,53.0,234.0,2.0,217,26,11,26
b65d35a9df9e9824ef0ae175b9468161,papelaria,57.0,255.0,2.0,1400,60,20,29
e99d69efe684efaa643f99805f7c81bc,papelaria,56.0,115.0,1.0,600,33,13,25
eed5cbd74fac3bd79b7c7ec95fa7507d,,,,,5900,40,40,40
d2d39433df84064b1556612cc52cefca,relogios_presentes,54.0,199.0,5.0,250,16,2,20
e69d971f8bf365efb842b0d56f960682,fashion_roupa_masculina,35.0,325.0,2.0,400,30,5,30
ecbe1ef7e2903ff8b1d704ba78fa264d,esporte_lazer,47.0,920.0,1.0,902,19,21,16
d7a6514d88374ea4674eff77ba1e5d38,brinquedos,31.0,156.0,4.0,400,25,25,25
a5c0a72789779d4debc2f72204111cb0,utilidades_domesticas,57.0,877.0,4.0,3100,40,40,40
e36f2ca8d28257f884c9a4cf523e6d70,cama_mesa_banho,56.0,262.0,1.0,2000,45,15,35
eebbed5ed3b134eceb717496c47652ba,cama_mesa_banho,56.0,111.0,1.0,1750,30,20,25
c6053fedf40a0bc4b96372c4fe9e14dc,automotivo,51.0,1515.0,3.0,500,16,10,16
90f39a309a8c05fa7aa4ef02178059cb,papelaria,48.0,605.0,5.0,1000,40,35,28
daf7ec5956e0377c86e427d04ba0e315,cama_mesa_banho,49.0,729.0,1.0,3200,20,30,30
a351c3c754b40be18374a299ca68882b,telefonia,43.0,867.0,5.0,450,16,16,16
ad4b5def91ac7c575dbdf65b5be311f4,informatica_acessorios,55.0,665.0,1.0,250,39,9,11
a0adc3041e9917104f3fea4ba995adcb,informatica_acessorios,47.0,3650.0,3.0,5825,48,37,25
fec2d939a171210847d8f2d102f0dba5,ferramentas_jardim,33.0,825.0,1.0,8950,32,10,32
bff381f7e26b290f53b9f5669eb7dfd5,beleza_saude,26.0,1518.0,1.0,650,26,17,21
c5c1c5b904f5571d76dc3f494d3440bd,automotivo,59.0,575.0,6.0,5200,36,28,28
911cfb37438b7fa9ad54535990178868,esporte_lazer,55.0,516.0,4.0,500,16,15,15
ed8ba7857b8c1dd66da5bf95ecd166a4,utilidades_domesticas,42.0,660.0,12.0,23600,40,65,40
fd92a7f41be98d0580faa2e6683b4ca0,malas_acessorios,52.0,1042.0,1.0,4403,36,60,26
c281cd6ab8544581722062ab2bc7a217,esporte_lazer,43.0,233.0,2.0,950,60,15,15
cea23cad4e8ca9963c82fbc9412741db,automotivo,55.0,666.0,2.0,4750,61,21,21
e21e755eab33a63a03fa9080691b357e,cama_mesa_banho,56.0,718.0,1.0,2400,42,11,36
9613dd0d7c6c50922dbbda403223381c,utilidades_domesticas,48.0,535.0,2.0,1200,25,25,25
c7e4c47f63c8dfaf55273f9d2b1b0e29,telefonia,59.0,417.0,2.0,200,19,4,11
b1f47dd699f91241d4e89d27b212a4d8,esporte_lazer,59.0,852.0,3.0,250,16,2,11
f3dbf072e817667fbde052aae313cce1,esporte_lazer,45.0,599.0,1.0,18500,22,26,15
ce99c3515272dee739f2d3eddae0f2cf,relogios_presentes,50.0,687.0,2.0,575,37,9,11
c1a29976487f2c410740e8a1a4bf5720,papelaria,60.0,310.0,7.0,8550,60,20,29
92503fc18ca14a8f32c182ce3f1b9f05,papelaria,59.0,140.0,2.0,3450,27,29,27
b80fc6d567fe3d99eb5ce3fbe46f7010,cama_mesa_banho,36.0,254.0,1.0,10050,50,30,40
ed5122a6a757a4fea8f32a6fb95a5135,cama_mesa_banho,25.0,250.0,1.0,1938,48,11,41
b770fdfeb3598c315c74c881afdeacd7,automotivo,59.0,978.0,3.0,255,16,12,14
d14fc36666bc80405693671778350124,informatica_acessorios,39.0,716.0,1.0,163,17,13,12
95a7d5ca0408f97bdf54c821b173684b,ferramentas_jardim,54.0,203.0,1.0,2400,40,20,20
9496e670a857b5a2217cb77cbff6a6f1,beleza_saude,58.0,1642.0,1.0,4800,33,22,22
e236a6527b89f3e6dacab326f7a33fd9,esporte_lazer,53.0,1833.0,1.0,1500,22,30,22
9ad75bd7267e5c724cb42c71ac56ca72,cama_mesa_banho,60.0,259.0,1.0,1225,35,15,38
c600d7f13104e8db2ca2b9fa78581409,,,,,2400,42,15,27
de83d45010c802482960e1c46d00c076,esporte_lazer,60.0,802.0,3.0,250,16,10,16
a0544c3d3aafc14f88c638fb74f72833,cama_mesa_banho,60.0,146.0,1.0,1200,34,6,41
f44779c162af631efd4c427aa9020d94,ferramentas_jardim,60.0,269.0,3.0,100,16,17,19
9223b2f02160aacde2903cf54f396658,moveis_decoracao,59.0,2259.0,2.0,1400,69,11,11
ff85ff517698c3fe8b200afddda7fb3a,utilidades_domesticas,51.0,469.0,1.0,1200,30,30,30
9858707a4804bd5fe5027290870c37cf,cool_stuff,55.0,409.0,2.0,10450,49,21,49
b6467b14d837634f4e04f6f0698e7bd3,esporte_lazer,31.0,1537.0,1.0,900,20,20,20
