,id_produto,categoria,tamanho_nome,tamanho_descricao,quantidade_fotos,peso_g,comprimento_cm,altura_cm,largura_cm,SK_Produto
10693,cc1cf854a12251181a78ee8e39f2819b,livros_tecnicos,28.0,1168.0,1.0,450,17,24,11,10694
10694,b1331b26eebb4fb40f0423a73018e1fc,cool_stuff,55.0,817.0,1.0,700,18,35,20,10695
10695,ea3681fd0335adf45b71f1145ac562c7,informatica_acessorios,58.0,250.0,3.0,1000,25,20,20,10696
10696,e5fdad73fc055d39542568c10dbfe45c,beleza_saude,49.0,1013.0,1.0,450,16,19,15,10697
10697,fd6c1e7562ca075a0c3e11cdc1158d82,moveis_decoracao,35.0,259.0,2.0,8100,40,30,40,10698
10698,ee8c064d6aa1ff4a130e616fab03e284,moveis_decoracao,61.0,928.0,6.0,10150,30,47,30,10699
10699,e87ddc08b32806b6d8f28986f012e6a8,utilidades_domesticas,59.0,593.0,4.0,500,16,16,12,10700
10700,f0e62aeebadb31681187c9548d8aae40,utilidades_domesticas,36.0,436.0,1.0,400,39,11,11,10701
10701,ad00a218e16f65efb3dfebe514994ca1,brinquedos,40.0,461.0,1.0,3750,30,30,30,10702
10702,c0aed8767e46cce56e77db0ceef83035,automotivo,57.0,784.0,5.0,500,16,16,11,10703
10703,c600ab476bb91f71d1f7fd85fd81a00f,consoles_games,44.0,410.0,5.0,200,20,2,15,10704
10704,f7812bf540cb401d6419be55d3b68ce3,esporte_lazer,53.0,1069.0,3.0,25700,80,85,20,10705
10705,ddf035e3aa3fdf3d2869e8be378d001a,brinquedos,43.0,301.0,4.0,1100,100,15,15,10706
10706,e5431fe7b289028ba2b453fafd45f0f8,moveis_sala,57.0,692.0,3.0,1350,50,11,40,10707
10707,c033f1d184d2a7206c602c1bbfa670ee,telefonia,58.0,278.0,1.0,50,16,3,14,10708
10708,d0ae5110da1575c15853f122de459f4b,beleza_saude,63.0,2472.0,1.0,1400,16,16,15,10709
10709,f83f6ed380fa37da66fe8acd4593cc69,pet_shop,59.0,624.0,3.0,900,42,3,35,10710
10710,b3d141fdbe3680294a78f0b712c87159,eletronicos,59.0,324.0,1.0,100,22,8,12,10711
10711,c04817dbf62ce91069b03b151fb6b40e,utilidades_domesticas,55.0,489.0,1.0,500,28,9,18,10712
10712,c397f1164e9f4e6e47328af65a5e485c,automotivo,60.0,765.0,2.0,3600,17,13,17,10713
10713,cb790fa02cc6097dcbf8f9f05904a005,moveis_decoracao,53.0,646.0,1.0,300,16,30,20,10714
10714,c625ae2c17fb3590976b5822c1505126,utilidades_domesticas,60.0,570.0,1.0,2000,32,32,32,10715
10715,ea2d6aa9595ad8927759e363f8210825,beleza_saude,55.0,1675.0,1.0,400,17,13,14,10716
10716,98475d9717984fc80373a380bbfb0d81,cama_mesa_banho,52.0,832.0,1.0,2050,16,10,16,10717
10717,a6f609450e3980d2e6065b4a98eb02da,utilidades_domesticas,58.0,507.0,3.0,500,30,11,20,10718
10718,d5e5687ec64971ca08d943ee02f38233,automotivo,52.0,463.0,1.0,2200,20,20,20,10719
10719,b72b39418216e944bb34e35f4d3ea8c7,esporte_lazer,39.0,141.0,1.0,767,26,8,20,10720
10720,ab592db756fdbec7cc98b2cd91ed51d0,moveis_decoracao,50.0,1593.0,3.0,2500,105,3,70,10721
10721,d68b3ee8696e55f3c81a7d319bd1b44d,brinquedos,42.0,1755.0,1.0,13625,55,50,38,10722
10722,bfa64d725aa1ca8be0202f5d93e13f6f,telefonia,49.0,205.0,2.0,200,22,5,12,10723
10723,e2ec15eadf519df807f40d72a49e29cd,livros_interesse_geral,58.0,1122.0,1.0,300,35,5,30,10724
10724,cb428376d66b5e216d2ef9f3b27fc172,instrumentos_musicais,59.0,209.0,2.0,5000,45,14,105,10725
10725,97f1396a5a1f7c07ba51784efdec44b8,utilidades_domesticas,60.0,1632.0,8.0,1400,43,18,18,10726
10726,e13f46cf68d356e0ac0f32058af20911,fashion_bolsas_e_acessorios,56.0,142.0,6.0,150,16,9,11,10727
10727,b7c26f18ec50a3fbdb10c7189b8f459d,informatica_acessorios,55.0,738.0,6.0,100,16,3,11,10728
10728,c57bafab28dd10e1d95c06ec176e7441,climatizacao,51.0,1265.0,4.0,2550,18,37,36,10729
10729,c2b534c5a4a6cbfc41aeaf362fb0c060,bebidas,39.0,324.0,1.0,2300,16,32,11,10730
10730,cf88e5bfdc37eafcb2130a618e815438,automotivo,58.0,1102.0,2.0,1800,34,40,19,10731
10731,aca221fdd447718a25717709baf4af51,bebes,55.0,1630.0,1.0,550,20,13,13,10732
10732,955129b53464486f9f93074c64b2bd88,informatica_acessorios,56.0,388.0,3.0,150,16,4,12,10733
10733,f35aa9afd2173519c54e97c6b28a52c7,perfumaria,41.0,259.0,1.0,300,17,14,14,10734
10734,c8b5147de7ed25abf301f8138d4d07c7,automotivo,60.0,1351.0,2.0,1200,35,15,29,10735
10735,9060e6841dc01d7b51ec7e7b173ede4e,papelaria,60.0,127.0,3.0,2900,25,55,45,10736
10736,f1b1c272713f21efd25aec03865dffe3,moveis_decoracao,45.0,713.0,4.0,600,34,6,23,10737
10737,c5f5b4b17e4cd989c39986cd0dddc018,moveis_decoracao,55.0,329.0,2.0,350,16,16,16,10738
10738,e311d1899b83ab4b7706f6f81d155a19,papelaria,54.0,223.0,4.0,1500,60,20,29,10739
10739,a4800b5d0f4850922208a6cefcffed51,esporte_lazer,28.0,1042.0,1.0,1250,19,12,12,10740
10740,b2149b7e64788f888efdb743530aedaf,esporte_lazer,34.0,1053.0,2.0,696,21,20,21,10741
10741,b0517edd4454b9c2537f65826f500a2f,utilidades_domesticas,57.0,476.0,2.0,250,30,10,20,10742
10742,a2e23998b013d26d049d721aa7a32e1b,moveis_decoracao,46.0,273.0,3.0,200,19,11,18,10743
10743,bdb4be6ce2f7f2b5be0a16088028c7fc,utilidades_domesticas,54.0,851.0,1.0,3100,45,28,26,10744
10744,ba572ccfc6c650859ea32461831bed57,moveis_decoracao,52.0,1051.0,1.0,680,33,4,33,10745
10745,aa2f410b8f9a8e3e6320540174a4edfe,cama_mesa_banho,58.0,685.0,1.0,1900,30,20,70,10746
10746,ecc224ec2ca908e1fdacf9aaad00fbe1,papelaria,56.0,456.0,3.0,11950,18,46,33,10747
10747,d66243feb576d7d617693bec8d80d124,moveis_decoracao,36.0,729.0,4.0,250,20,3,20,10748
10748,cef6b1cb351ebdaec947e31ad360f5db,pet_shop,54.0,1027.0,2.0,850,24,20,24,10749
10749,9c66292a0367d1a85842e4b302acca69,utilidades_domesticas,54.0,593.0,4.0,500,20,12,12,10750
10750,ffd63ee42a5c8cc5a15a1c8e2aa50011,agro_industria_e_comercio,58.0,464.0,1.0,5200,99,10,50,10751
10751,9798bc8585b031f32f0ba287ad22f334,bebes,42.0,321.0,2.0,2392,41,20,40,10752
10752,ee918a5c4e95f273708c2582a5314325,relogios_presentes,51.0,805.0,2.0,267,18,9,17,10753
10753,f2b525fa6f0346d64e4efcf1b2302d31,consoles_games,40.0,773.0,1.0,300,19,10,14,10754
10754,ca8e5c072fc65b2d6bbab6ca4c0812db,bebes,49.0,815.0,5.0,450,32,11,32,10755
10755,ec03b7c4f40b96139d2ce2ef0b798284,cama_mesa_banho,54.0,396.0,1.0,5900,45,15,35,10756
10756,eb551aa4ed7eb5e2839d5b7d2896bece,telefonia,51.0,350.0,1.0,100,19,3,11,10757
10757,bc166ad2b244b9d4eec97208498b1c07,automotivo,56.0,662.0,5.0,1750,30,30,30,10758
10758,a41be7a2d5be5248080b227a53fe3937,casa_construcao,51.0,902.0,5.0,550,17,26,17,10759
10759,b9e247fc923da7d723c2545b76efe01e,cool_stuff,49.0,818.0,1.0,300,25,10,15,10760
10760,b73c75f016b0d7be5f9984ce96d52d2c,telefonia,49.0,259.0,3.0,100,19,4,11,10761
10761,8d72bd9268379ba4f39affd5ac80ac39,cama_mesa_banho,51.0,413.0,1.0,1650,42,11,36,10762
10762,d919227cdbfeb24430df4170b7367f2b,moveis_decoracao,52.0,391.0,3.0,300,20,5,18,10763
10763,e7d04ef9607864725fa88cd28efa82eb,papelaria,31.0,350.0,1.0,16400,17,48,32,10764
10764,d62404ec5fe357da9b6369b3b472f162,esporte_lazer,46.0,361.0,3.0,700,22,52,25,10765
10765,dd0be1eeb74ea648c62f9ec86921ae08,automotivo,60.0,651.0,5.0,5600,78,4,47,10766
10766,adcadcaea9138b1888d211693ee2421a,malas_acessorios,50.0,390.0,3.0,200,16,6,12,10767
10767,c88eaf4f6701e48546ea2e580ef76c62,artigos_de_natal,60.0,303.0,9.0,14100,40,45,40,10768
10768,f3fbdd55d3f1f1f433e0ef53a6a67ca9,esporte_lazer,59.0,909.0,2.0,2400,20,20,20,10769
10769,fa99f765b9d185e1726708bdaf27f8e7,cama_mesa_banho,64.0,320.0,1.0,2100,45,15,35,10770
10770,9e870305de6fa07292921450d5aac9a7,moveis_sala,51.0,657.0,1.0,13150,74,7,90,10771
10771,f1c3f797ea4be7deb12eef156cd95b90,fashion_bolsas_e_acessorios,36.0,243.0,2.0,200,19,11,15,10772
10772,af16be44d0fa73e0411e0cab2f4a637b,construcao_ferramentas_seguranca,57.0,2041.0,3.0,350,25,10,25,10773
10773,dddcb6a32cedda766f9011556aa4eebd,ferramentas_jardim,34.0,257.0,1.0,130,16,11,16,10774
10774,faa445166ca307f7436e1d84d68a893d,automotivo,53.0,255.0,3.0,3500,37,19,37,10775
10775,91e9e720834fd442374e12835393387c,beleza_saude,58.0,1797.0,3.0,200,21,7,14,10776
10776,adbcdfcfd5b8479f90579e4dd02df2aa,agro_industria_e_comercio,49.0,1145.0,1.0,2700,20,13,25,10777
10777,eb005badd08b68a6361449b18b6e13bb,esporte_lazer,57.0,3677.0,5.0,300,20,10,15,10778
10778,c170e8de4edb5424cbd56ed64c288639,telefonia,57.0,2417.0,6.0,915,12,12,8,10779
10779,e56f102e763165e7e32d0f9955f8ee4a,pcs,50.0,1869.0,5.0,1700,36,6,33,10780
10780,db886bd83f6a076a2caeb7fd02722c35,informatica_acessorios,56.0,186.0,1.0,710,33,14,15,10781
10781,8d7fb99738e3e3abeeb1aa30d3c7f69f,fashion_bolsas_e_acessorios,34.0,182.0,3.0,500,20,40,40,10782
10782,cf0cc04c3744454b3bfca288d96e959b,esporte_lazer,44.0,979.0,8.0,7550,90,20,25,10783
10783,ca471cac17b5ae036fb4466a577fe1b4,moveis_decoracao,22.0,721.0,2.0,5800,58,20,38,10784
10784,cee13c9267bd4ee40fed850b5a4ecfa6,pet_shop,51.0,422.0,3.0,100,27,9,26,10785
10785,d2f1978552a7604790fa5922f4345998,papelaria,58.0,1091.0,4.0,600,25,30,15,10786
10786,acc4fbb4362b73447d673cb3a4da716c,fashion_bolsas_e_acessorios,31.0,417.0,2.0,14550,29,69,48,10787
10787,b8c91645bd166cdc9feb8795a186cef7,fashion_underwear_e_moda_praia,60.0,336.0,2.0,200,19,9,27,10788
10788,acc78c9d340dbe682491c9d31ea7e187,bebes,57.0,2188.0,1.0,450,20,15,25,10789
10789,caca7a42829960b94895b50412925a0b,informatica_acessorios,59.0,648.0,1.0,200,16,8,12,10790
10790,be29c68650ca8ac7209aeb238df7f05f,esporte_lazer,39.0,372.0,1.0,700,17,16,16,10791
10791,adaf9912b6a61877040e1437ec878ef3,beleza_saude,59.0,437.0,6.0,350,20,5,16,10792
10792,f834c914dc444ad2b175ff2a6f1ee1c7,automotivo,58.0,901.0,1.0,2500,35,20,20,10793
10793,8e3bddc14b0d34937325162c2ce3939e,beleza_saude,34.0,439.0,1.0,1500,21,16,31,10794
10794,e9b3c6df62081d3ccad97e6ea5651667,eletronicos,47.0,328.0,2.0,11500,22,21,18,10795
10795,ad4b943ef0b5cd9e4211c9cf6c27ff13,telefonia,53.0,403.0,2.0,150,19,4,11,10796
10796,99bd85f037a9dd88ccdb6c4c1ae0d23c,telefonia_fixa,38.0,391.0,1.0,50,19,3,11,10797
10797,e57eb018e37376580079825eb29a3419,relogios_presentes,43.0,878.0,1.0,300,16,14,11,10798
10798,f324dfdc1e7097c078c8b2e3fb1dce0e,cama_mesa_banho,49.0,310.0,1.0,5600,45,20,37,10799
10799,f27f3e8b4b3836e4d6cd756dfb83e750,esporte_lazer,48.0,1322.0,2.0,550,26,16,21,10800
10800,cba669f99ae8cbeae619bfc757c4e894,cool_stuff,53.0,585.0,5.0,1850,40,22,28,10801
10801,a2f7cac38089c44bb364918bd80468d5,beleza_saude,49.0,2151.0,1.0,500,40,20,30,10802
10802,b217a380fe548cd65a8d6f18a9c0eb28,cama_mesa_banho,33.0,435.0,1.0,400,16,12,11,10803
10803,ddb1ee27e79832962326a8a79e3220f6,esporte_lazer,40.0,437.0,1.0,288,23,12,17,10804
10804,cf6514025ef5d3a93d69d2a7bfa4036b,cama_mesa_banho,43.0,126.0,1.0,250,40,4,30,10805
10805,ec3fafb13c7b9f49df72c75171046cb0,automotivo,54.0,1435.0,3.0,3500,22,10,22,10806
10806,cdb2ede3e6744ad7011a7305b95442a1,bebidas,32.0,1148.0,1.0,950,16,40,11,10807
10807,a6e9ad7f801066f00bf59e348ec8f3d6,esporte_lazer,52.0,756.0,1.0,110,19,12,14,10808
10808,d7e07e9115cc56616d76a46cbc3e7c60,automotivo,60.0,1963.0,9.0,100,33,2,23,10809
10809,c20d93bddf6dbfdaffdfda9e9a2e0d7b,pet_shop,60.0,2377.0,2.0,1100,30,20,20,10810
10810,b36e7193e7cc82714005b7aba1deb3c5,utilidades_domesticas,56.0,239.0,1.0,600,42,5,30,10811
10811,d457916b4fdc60154ed93b5dd3e6fd69,construcao_ferramentas_construcao,57.0,424.0,1.0,10000,30,20,30,10812
10812,cd0b48da951206bf66d438924bab6059,ferramentas_jardim,46.0,1032.0,1.0,1800,30,10,20,10813
10813,ae5fc63a0c642ffdd431517906dbff08,casa_construcao,53.0,2098.0,7.0,1250,22,24,16,10814
10814,cd89ce90d4c33b04851f90bcf1ec521a,automotivo,58.0,847.0,4.0,1550,68,9,43,10815
10815,adf9f866f766f402a19e34b5be2bec09,utilidades_domesticas,39.0,1543.0,3.0,4300,50,30,53,10816
10816,91a16eaff0c4286d5d1cbdeb10e71a8e,bebidas,46.0,1494.0,1.0,5350,30,30,30,10817
10817,d4e8f0258fc25c199ade899a87a8f664,moveis_escritorio,48.0,2223.0,1.0,15750,58,28,58,10818
10818,ffd4bf4306745865e5692f69bd237893,fashion_bolsas_e_acessorios,54.0,193.0,5.0,150,16,16,16,10819
10819,c1cb3679d3aa242bb9094aa69ea47c42,instrumentos_musicais,60.0,270.0,1.0,4000,25,15,60,10820
10820,daa4eea91573400bba053e0b711ff8e9,relogios_presentes,48.0,865.0,2.0,500,18,11,14,10821
10821,9b13a7d22318479913aa50b379d41726,,,,,1000,17,21,11,10822
10822,ac2c77058e1e5ec1eda726fe7358ef2f,automotivo,34.0,92.0,1.0,2238,40,15,14,10823
10823,eb0e8515502d5d125d0d9c6ad4b49a60,relogios_presentes,56.0,1151.0,1.0,950,44,12,36,10824
10824,f3f12eabcd090650146791b249f48880,esporte_lazer,47.0,497.0,2.0,21500,63,68,63,10825
10825,f0c1c1d5ec61ce4c4846abd4283631df,alimentos,16.0,3139.0,1.0,125,16,8,11,10826
10826,97431528e0740266bf471bc728adb66e,cama_mesa_banho,60.0,554.0,2.0,600,52,4,38,10827
10827,d06a11f0dc564e8f89ca5593252679b7,eletroportateis,57.0,877.0,4.0,7100,50,33,31,10828
10828,e307200b995cf8d99d85db7d09e4ba00,automotivo,59.0,295.0,1.0,61,21,2,15,10829
10829,a47674ec5bdc46617bc532a9839390db,climatizacao,45.0,401.0,5.0,1300,32,16,22,10830
10830,d33a74e1b6cfc152b6b3f43324d54987,informatica_acessorios,56.0,366.0,1.0,350,27,4,34,10831
10831,e8c6039a25765995ac7c1ec2cbef5765,relogios_presentes,58.0,364.0,2.0,250,40,10,25,10832
10832,fd12e3863702114b037de431a73ed139,relogios_presentes,58.0,742.0,3.0,200,16,2,11,10833
10833,ca87480e3217597bea91c94423cb30b7,cool_stuff,63.0,2232.0,5.0,450,16,10,13,10834
10834,cda960fc8a8987dd224a17dddfffdaa5,cama_mesa_banho,52.0,1059.0,1.0,700,16,20,16,10835
10835,aa2b29bee083c3eb3779f39fc09527b7,,,,,1500,18,35,48,10836
10836,ef752dd2f6410ce702377d573caf5e65,sinalizacao_e_seguranca,57.0,1909.0,4.0,200,25,25,15,10837
10837,c457d4bdf5645f666bdd00678e2fb286,moveis_sala,56.0,528.0,6.0,2500,64,16,36,10838
10838,9df634af5c467f3b07f3d92f7765aa64,brinquedos,45.0,965.0,2.0,850,16,32,16,10839
10839,b9038f30e77388317c3b78f6619e11b1,esporte_lazer,60.0,1052.0,6.0,1100,25,6,17,10840
10840,aba0c26e6fcc5a413da7fcfad4b04ac1,perfumaria,56.0,653.0,1.0,200,16,16,11,10841
10841,b385d882efd3a105b5afb87a64f2a0ec,beleza_saude,48.0,732.0,1.0,200,20,10,20,10842
10842,97b715081a600125558bf5ebcbf80b21,brinquedos,20.0,118.0,1.0,333,18,14,12,10843
10843,bfa393df5b4494bea7158660999a921b,fashion_roupa_feminina,42.0,367.0,6.0,350,16,5,20,10844
10844,fa304c5424fd292aed9c35eb36d9f495,cama_mesa_banho,59.0,679.0,1.0,1250,19,17,23,10845
10845,a2df39260fbfda368c11ffcb4f66395b,informatica_acessorios,56.0,292.0,1.0,200,16,5,11,10846
10846,9437358367868e28d75ce47e393eef99,esporte_lazer,57.0,2890.0,1.0,4222,38,33,33,10847
10847,e04ca4dba6bfe0dceeedca468acf5014,perfumaria,56.0,545.0,1.0,235,19,13,16,10848
10848,ead9c2792c74012806ed1ca06f82a515,cama_mesa_banho,52.0,123.0,2.0,250,50,8,35,10849
10849,ab50aa8d9af0addb7f96149c8b8cee86,cool_stuff,34.0,2311.0,1.0,30000,54,84,62,10850
10850,f4851ffef385d506603396041da7c1d3,informatica_acessorios,56.0,2104.0,5.0,650,25,11,15,10851
10851,c76c5091f2e4b72771beb812a07ef131,consoles_games,52.0,233.0,2.0,300,18,7,20,10852
10852,e2fcaac49de7a3a90f0dc74d7b1e9f10,casa_conforto,60.0,249.0,3.0,4550,40,30,40,10853
10853,f08d9c15742df022236141f83e0a8a22,beleza_saude,42.0,271.0,1.0,1267,23,18,19,10854
10854,e0d3e5cf1969f20bd69e052ec6cf8f8f,moveis_decoracao,55.0,485.0,1.0,300,35,5,25,10855
10855,c396b0ef5d5f699bd4a5a13e2878b7f8,eletroportateis,60.0,1360.0,3.0,1710,28,30,23,10856
10856,b7491cfca821bcb21fb9ddc21c76fc68,automotivo,60.0,126.0,1.0,100,16,7,11,10857
10857,eac57d7040ec6879d14da7d9eb35e954,moveis_decoracao,53.0,245.0,1.0,255,24,23,14,10858
10858,e716e067c266c9785c18204cb3592422,cama_mesa_banho,57.0,675.0,1.0,1150,28,14,16,10859
10859,f8b49b0f49ab5467c1d3685cba5d9190,pet_shop,38.0,226.0,1.0,500,30,30,20,10860
10860,c9ed8f8e0e3d2e630cace0ab50c5c94c,automotivo,51.0,292.0,1.0,100,16,10,15,10861
10861,d4c7a502c517c851a64712d940286778,esporte_lazer,42.0,499.0,1.0,1067,25,28,14,10862
10862,99e022fa8fd0641f13dea6d16ef46afc,moveis_quarto,36.0,762.0,1.0,16900,57,16,43,10863
10863,a54ab3c55cdb34ad7006d087ff4b6a9c,bebes,20.0,348.0,1.0,300,30,6,20,10864
10864,c52388efdb1ce49ebe3fc96cbad34d95,climatizacao,58.0,862.0,1.0,250,20,6,16,10865
10865,b8737fddff36bc91ad9cf4c8d781f525,artigos_de_festas,43.0,140.0,2.0,1350,30,4,36,10866
10866,cf41f723df264ec6f1c74d1caca1642e,beleza_saude,56.0,1668.0,1.0,3300,27,24,27,10867
10867,b042c934bd8f4316e7b38633aa14266b,bebes,47.0,235.0,2.0,9400,75,15,50,10868
10868,f400f539d0b021c06eb35f6838690e09,telefonia_fixa,49.0,3666.0,2.0,550,20,20,20,10869
10869,a45af86c4a7948f5fabbb5b0132475cd,utilidades_domesticas,36.0,597.0,3.0,300,40,5,40,10870
10870,9faa5e4f81da9a1b33f8d8f3ed90e89a,papelaria,47.0,890.0,10.0,1850,32,52,19,10871
10871,9270f3b77242cf44ed272b9c1c0f8653,utilidades_domesticas,54.0,229.0,1.0,10900,40,43,40,10872
10872,9749556e02a50c6e4d3535bf1b5be56b,telefonia,50.0,1360.0,2.0,50,18,6,11,10873
10873,f20a14d45e85b05ef554d10d7283f7da,telefonia,51.0,380.0,1.0,125,19,5,11,10874
10874,ce7e83b77ac0130534e014f2b334574f,bebes,40.0,695.0,1.0,13050,65,30,40,10875
10875,f3dc2177cd7a26726dd80204c34dbb48,moveis_sala,40.0,247.0,2.0,5150,46,12,45,10876
10876,bf7f941911c1e02d8dd6c637811b6127,fashion_bolsas_e_acessorios,30.0,165.0,1.0,100,17,7,12,10877
10877,9754ea6652dc3e06be088797f85f4ee5,utilidades_domesticas,48.0,222.0,4.0,400,18,20,20,10878
10878,c0b318d62dadfce564faab54fd7cc953,relogios_presentes,25.0,424.0,1.0,199,17,6,13,10879
10879,fbc1488c1a1e72ba175f53ab29a248e8,perfumaria,27.0,311.0,1.0,560,19,13,17,10880
10880,c51fd9478d188180d962c7ecc35b42d0,artes_e_artesanato,44.0,447.0,4.0,2900,50,10,40,10881
10881,ce6f74096c84567f22728c84f3d6e7fc,cama_mesa_banho,60.0,352.0,2.0,1300,30,10,30,10882
10882,f6bc1e20283d027458321d15778ba8cd,informatica_acessorios,45.0,869.0,4.0,1170,47,12,35,10883
10883,ae386a85b1db680ff31ad0f2d07a9965,cama_mesa_banho,53.0,244.0,1.0,1900,45,15,35,10884
10884,c1e1936d50ab1559e729f1438d0c414c,moveis_escritorio,44.0,2435.0,1.0,10850,58,20,58,10885
10885,fef7934cc233ee5b1dc13094d98a1465,cool_stuff,40.0,193.0,1.0,5200,25,35,55,10886
10886,f3fad6d734fb27bf8a548562e04f9a5e,cama_mesa_banho,57.0,675.0,1.0,1350,19,17,23,10887
10887,d2c26c86faaf287263610735e07f1b3d,beleza_saude,49.0,2296.0,1.0,400,30,12,16,10888
10888,c847f8a786c8a1a4ba04f7c3626cbd55,utilidades_domesticas,40.0,297.0,5.0,6800,44,16,44,10889
10889,aff39c649de8c4e36d325880de8f4338,moveis_quarto,41.0,573.0,2.0,10600,93,63,11,10890
10890,bf6c6addcc27daf7976e4eeeda499619,beleza_saude,46.0,412.0,1.0,250,16,16,11,10891
10891,ed042312ea8ad0a470e9891ac4e7201e,relogios_presentes,53.0,725.0,2.0,350,16,13,13,10892
10892,8d619bd7604fa12d9153644097c3cf8e,pet_shop,20.0,1865.0,1.0,500,16,25,16,10893
10893,f00b39a2c66d045f07fdfe7d8ddc4ed9,eletrodomesticos,54.0,187.0,1.0,200,27,13,17,10894
10894,ec360a89366f33dc9b8de9fcf67a57d9,informatica_acessorios,58.0,680.0,2.0,125,16,16,16,10895
10895,af667947a84d9ff9d326b60ab75d1ae2,telefonia,54.0,363.0,1.0,150,19,13,16,10896
10896,fd0dc040197a6ac42d115243a8cee1dc,alimentos,34.0,1257.0,1.0,139,18,10,13,10897
10897,9e15353890070a3993281d90741280a9,esporte_lazer,37.0,360.0,1.0,650,45,15,25,10898
10898,f72b34a6b92429e02fd213923b3889fe,beleza_saude,52.0,1177.0,1.0,1200,20,11,16,10899
10899,c11517f9dd10e879fe8bed8fdab0e3f5,moveis_decoracao,51.0,1450.0,1.0,11700,50,21,50,10900
10900,bb1c37586716dba1a3734d9137031e1e,casa_construcao,48.0,896.0,5.0,550,17,26,17,10901
10901,d6618718f320c94af9c25d40da7b6460,esporte_lazer,56.0,3756.0,1.0,3600,30,28,40,10902
10902,d22751a68b1be27e8cc1e6e328ffbc39,telefonia,59.0,818.0,6.0,350,17,4,12,10903
10903,9834262f81613c7215955ac3b7081919,construcao_ferramentas_jardim,60.0,1782.0,1.0,613,26,15,21,10904
10904,f1261761d91b574288d60a6390a007b6,cama_mesa_banho,64.0,332.0,1.0,1600,45,15,35,10905
10905,c720882f86c24eb747a91aeff4b891c2,automotivo,40.0,1122.0,1.0,3300,57,57,13,10906
10906,c4036b07aeb315973d843c5bb1fc267f,beleza_saude,53.0,1205.0,1.0,1250,33,10,16,10907
10907,8d1224321dc883703df71dcb5be296b3,cama_mesa_banho,57.0,630.0,2.0,750,55,14,38,10908
10908,c52769706c077512263324f7f6bc0d11,bebes,47.0,214.0,3.0,700,20,20,20,10909
10909,cfd3b999e0568ab91182515030ac06ea,informatica_acessorios,58.0,235.0,3.0,340,17,9,13,10910
10910,c384df04227582c085d6524937a3768a,automotivo,42.0,460.0,2.0,21800,60,60,20,10911
10911,f9df82b6115c453e5ae8e7706576eef5,casa_construcao,58.0,908.0,1.0,300,16,12,11,10912
10912,cae7248e9bdfda82584faea19dbf793f,relogios_presentes,56.0,280.0,3.0,300,16,2,11,10913
10913,e51136ef1d291cf07cc8a792b4a16f94,esporte_lazer,60.0,189.0,3.0,3100,41,11,30,10914
10914,e45976e9ff4d139ed0e9bf83abeb5c80,cama_mesa_banho,58.0,226.0,1.0,1700,40,7,30,10915
10915,a7c9291d7a571ba9436c10f79ca25655,instrumentos_musicais,33.0,763.0,4.0,1050,38,7,29,10916
10916,d32c445df9d36f1cdfc915ed14ee44cd,moveis_decoracao,52.0,1111.0,5.0,1600,35,13,35,10917
10917,dc9a06452ff10a147f0f14cd4b8f5580,beleza_saude,40.0,605.0,1.0,1450,26,18,11,10918
10918,a6fe71f0756d773ce5cbb7564f049939,relogios_presentes,58.0,509.0,4.0,300,16,2,11,10919
10919,99e365fea0b15ee63272ff391fdde785,cama_mesa_banho,58.0,697.0,1.0,550,16,10,16,10920
10920,e35b9be1fd37ec2d6e0be7ddf2d357b6,fashion_bolsas_e_acessorios,32.0,100.0,5.0,150,16,9,11,10921
10921,f9a4667b264a6823ecdf9d1ab8914faf,fashion_bolsas_e_acessorios,55.0,1434.0,1.0,200,16,2,11,10922
10922,fd939dd54384f5681c327919e8f6a1b8,ferramentas_jardim,57.0,1407.0,1.0,500,43,8,15,10923
10923,f62cbf4416c9ef8e1b4e8d5279891f24,eletronicos,46.0,352.0,1.0,200,25,7,16,10924
10924,b9976e9c22fb1540bd71d1bcd2989475,artes_e_artesanato,60.0,1611.0,7.0,2550,46,16,25,10925
10925,f2ff1ef84d120941c87c150117283e91,fashion_bolsas_e_acessorios,48.0,1036.0,7.0,150,17,5,19,10926
10926,b5ac08b2bc73bc36eecc6107b78247d3,perfumaria,36.0,179.0,1.0,400,20,7,15,10927
10927,f999580a69ce2d199677c5b6a5472aee,automotivo,55.0,2310.0,1.0,1150,16,25,12,10928
10928,b6364679d59117f02215a9d777657490,papelaria,60.0,208.0,1.0,3750,25,25,25,10929
10929,ba5707ce3b56a880b7eb7bc826132db2,construcao_ferramentas_construcao,42.0,779.0,5.0,1100,42,12,42,10930
10930,ea0eb807554abd8349bc5a9f20df8043,beleza_saude,49.0,734.0,1.0,608,23,18,20,10931
10931,a8949536a84721e346d7814fd81aafbe,pet_shop,53.0,1727.0,2.0,2200,50,8,45,10932
10932,9421a5b600386e401d30fc8de52f96a7,brinquedos,43.0,325.0,2.0,1538,47,30,30,10933
10933,ad7beed1d6b41ea967b2724468a23c92,moveis_decoracao,31.0,370.0,1.0,325,33,7,18,10934
10934,b0fd8a13c803e88ed77e3bfdb763afca,esporte_lazer,49.0,1013.0,1.0,400,20,7,14,10935
10935,a09c10c28ec008276d7a308ec5c2cb39,consoles_games,47.0,399.0,7.0,950,31,10,31,10936
10936,e21c6ed0576cd50384123f8b7ca81922,moveis_decoracao,63.0,418.0,1.0,450,40,15,35,10937
